Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,Timor-Leste,TLS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,Togo,TGO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.8099729999999,17.6884769999999,17.564001,17.438272,17.315296,17.184179,17.0417349999999,16.883106,16.74564,16.634039,16.522703,16.4369049999999,16.349663,16.26198,16.1765539999999,16.087606,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,Tonga,TON,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,Trinidad and Tobago,TTO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.072077,13.046376,13.021576,12.971379,12.9257709999999,12.8761189999999,12.830785,12.780017,12.7240199999999,12.678032,12.630283,12.5827089999999,12.5351269999999,12.489889,12.441673,12.392281,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,Tunisia,TUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.21171949999999,8.11445619999999,8.03192519999999,7.9591079,7.8893671,7.8242512,7.7677021,7.71549939999999,7.66669749999999,7.6265869,7.5926223,7.56577539999999,7.53784079999999,7.51362899999999,7.4927459,7.4720325,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,Turkiye,TUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.901068,12.763741,12.634274,12.488421,12.347928,12.210196,12.090896,11.984137,11.886689,11.7947539999999,11.710737,11.6396979999999,11.568962,11.504815,11.445154,11.396656,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.3926778,5.35958619999999,5.31939549999999,5.2830019,5.2458324,5.2088685,5.1767259,5.14388899999999,5.10794929999999,5.09013459999999,5.061842,5.03494259999999,5.0092688,4.9814496,4.9546199,4.92760659999999,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,Uganda,UGA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.4166422,5.3312359,5.2612534,5.2064309,5.16650529999999,5.1412024,5.13025619999999,5.1334095,5.15039059999999,5.18091439999999,5.2247396,5.28158279999999,5.3511949,5.4332981,5.5276103,5.6338878,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.01215,12.980641,12.957727,12.93434,12.912711,12.88331,12.860827,12.847892,12.8272689999999,12.8101749999999,12.785292,12.766242,12.743624,12.7210529999999,12.698771,12.6800359999999,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.2923827,7.36079029999999,7.39531989999999,7.40078309999999,7.38200189999999,7.3437843,7.2909527,7.2283201,7.1607041,7.0929098,7.0297685,6.9760828,6.9366794,6.91637129999999,6.9199634,6.952281,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,United States,USA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.49648089999999,7.7089558,7.87589309999999,8.0019436,8.09177299999999,8.15003399999999,8.18139359999999,8.1905003,8.18201919999999,8.1606035,8.13091949999999,8.09761619999999,8.0653591,8.0388079,8.02261449999999,8.0214396,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,Uruguay,URY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.7239661,8.1162577,8.4018402,8.5921555,8.6986713,8.73284439999999,8.70614619999999,8.63000869999999,8.5159082,8.37531189999999,8.2196665,8.0604305,7.9090581,7.7770219,7.67578129999999,7.6167774,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.7703981,5.73340419999999,5.69081589999999,5.65588189999999,5.6113787,5.57282779999999,5.5374279,5.5063152,5.4703245,5.43775839999999,5.4064641,5.37694449999999,5.3491454,5.3179235,5.28901199999999,5.26054759999999,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,Vanuatu,VUT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.080826,11.059296,11.032978,11.0196919999999,11.018935,11.011716,11.004924,11.005423,10.999864,10.995456,10.988194,10.982885,10.976822,10.959597,10.9360579999999,10.9101909999999,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.62463379999999,8.74463079999999,8.80738449999999,8.8231964,8.80238529999999,8.75525279999999,8.69211959999999,8.6232872,8.5590696,8.5097713,8.485713,8.49719329999999,8.55453209999999,8.6680393,8.84801479999999,9.10477449999999,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,Vietnam,VNM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.2365627,9.0825844,8.937768,8.8153877,8.7217789,8.64161299999999,8.5801048,8.54085539999999,8.51039789999999,8.4848251,8.45375349999999,8.41513439999999,8.36257269999999,8.3109894,8.260457,8.2114124,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.792882,8.75620269999999,8.72727779999999,8.7048082,8.67221259999999,8.6341085,8.60027119999999,8.5718937,8.54516699999999,8.52392009999999,8.50433349999999,8.483098,8.46053889999999,8.4351149,8.40938569999999,8.3860989,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,"Yemen, Rep.",YEM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,Zambia,ZMB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.461508,13.344823,13.159972,12.955332,12.75578,12.59182,12.451127,12.359287,12.270466,12.193215,12.107968,12.011168,11.8979909999999,11.794426,11.6902589999999,11.5986949999999,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,Zimbabwe,ZWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.4483809999999,12.487016,12.531651,12.576342,12.621345,12.677299,12.7351519999999,12.788014,12.844244,12.874891,12.876047,12.835648,12.792918,12.74119,12.681003,12.628009,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,Africa Eastern and Southern,AFE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,Africa Western and Central,AFW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,Arab World,ARB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,Caribbean small states,CSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.5859220267464,14.4995410184558,14.4232655618231,14.3578163340005,14.2963984831052,14.230654135552,14.1913960036097,14.1186947327517,14.0610147071611,14.0207236508327,13.9728264178097,13.9194926062073,13.8694426776411,13.8219407655794,13.7625449210078,13.7232506653097,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,Central Europe and the Baltics,CEB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.84942696010101,6.90176166792838,6.9372465794055,6.96928514470642,6.99433342989471,7.00096834696225,6.99188474032575,6.95983938626358,6.93681844890684,6.94097873473837,6.92029369261934,6.92234002464971,6.93799714449094,6.95632674487498,7.00029563290632,7.04760816359382,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,Early-demographic dividend,EAR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.69618148453115,8.7050905474633,8.67806802837959,8.6374168721853,8.55975049798787,8.46831985534093,8.4488671168518,8.38603290107788,8.3272940367494,8.30541374090969,8.24697659317205,7.99711211695304,7.80637491182787,7.94564063319428,7.78980667821604,7.96633313880308,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.8291753264356,8.81621950247889,8.76854608572336,8.71820026372189,8.62503639123031,8.51743554037664,8.49283848265562,8.43047587943847,8.35926793388385,8.33241194706907,8.27035434223783,8.00200852644997,7.79945284075747,7.94178664645818,7.7765407261736,7.96240842027039,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.8291753264356,8.81621950247889,8.76854608572336,8.71820026372189,8.62503639123031,8.51743554037664,8.49283848265562,8.43047587943847,8.35926793388385,8.33241194706907,8.27035434223783,8.00200852644997,7.79945284075747,7.94178664645818,7.7765407261736,7.96240842027039,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.96095342370225,6.99091338941398,7.01773538629951,7.0425574078253,7.06546678341393,7.08948818023187,7.10982413534337,7.11979721156343,7.13843354596761,7.14466109103453,7.15280244839839,7.15652809433434,7.14902810323414,7.13736114608794,7.12938098432779,7.11694639328296,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.55806253208732,7.50437773308281,7.36990020754408,7.27997239287127,7.22132827672583,7.20311971383663,7.16819213529593,7.11106522886891,7.06979015749549,7.05363428756159,7.04548223545704,7.04479898716403,7.02751831750194,7.01516774131556,7.00145459948703,6.97166103425493,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.28888323175359,8.118023352324,7.80651497201202,7.59846868395356,7.45849267523708,7.41064640103262,7.33703234296783,7.22604575177419,7.14806270713873,7.12802613967514,7.1243209896343,7.12785509017155,7.10542057778486,7.09284168525903,7.07183811925418,7.02006782776217,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.10734013822692,7.97185597783263,7.70419723002814,7.52292691895278,7.39809070169123,7.34965542013871,7.27685765120147,7.1686708579883,7.08930022127735,7.06579063349221,7.0568913520263,7.06040070711838,7.04284235153832,7.03535082664261,7.02255995966337,6.98583550562102,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.89636648636339,6.92691381528062,6.95197083419284,6.97537975166121,6.99778528229657,7.017055768659,7.02762115698581,7.02806058536771,7.03480470738773,7.03450935430241,7.02894980338476,7.02963784068386,7.02095570916885,7.00749093121447,7.00150633542804,6.99136967632723,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,Fragile and conflict affected situations,FCS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,High income,HIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.15377836066333,7.29268217027819,7.40715987263415,7.47945984959505,7.5368966459265,7.57905990414652,7.60734493411516,7.60341233702844,7.61149709647248,7.60849940915613,7.59194053679083,7.58396405591758,7.57001274356347,7.5741768136661,7.56624383505225,7.57121631052797,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,IBRD only,IBD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,IDA & IBRD total,IBT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,IDA blend,IDB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,IDA only,IDX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,IDA total,IDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,Late-demographic dividend,LTE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.22081881073967,7.17050136140963,7.11191636214684,7.05673057993185,6.98917184856197,6.92290740815273,6.88991647671018,6.84074044086909,6.79725354172947,6.78455515290202,6.76084565938837,6.64303525093139,6.52374818861864,6.59324713990451,6.49565461343028,6.58000318007,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.78897122947076,8.80027694185587,8.80525386352176,8.81061299101436,8.80844792744628,8.80296710892924,8.79151502031591,8.76866342682039,8.7467024867218,8.73362610819543,8.73000141283006,8.72381349740039,8.71341873775684,8.69756485945717,8.69129914270974,8.69484862771341,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,Latin America & Caribbean (excluding high income),LAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.85058651146995,8.85241592650618,8.85148228548112,8.85274166892401,8.84858741127581,8.84394886349785,8.83569911519375,8.81594901878899,8.79697979005324,8.78636458000456,8.78412406428277,8.77584151280667,8.76009129099956,8.73545895214638,8.71624907348607,8.70254060908242,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.82025705901031,8.83334134147416,8.84139102914688,8.84788175617133,8.84457126497194,8.83810196499344,8.82543566247155,8.80377199654221,8.78554567889086,8.77519460977243,8.77175946125249,8.76696639438353,8.75438779635669,8.7384040599468,8.73065182244021,8.73471243730281,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,Low & middle income,LMY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,Lower middle income,LMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,Middle income,MIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.774237178266,11.7284639845451,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,North America,NAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.34701782243709,7.54948036777226,7.71522921697707,7.838221464629,7.92559663506774,7.98220770016549,8.01343418126754,8.02028598945017,8.00843652028891,7.98611328165049,7.95757312706479,7.92854349811101,7.90063535696124,7.8791060346992,7.87056345127066,7.87781925812291,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Low-birthweight babies (% of births),SH.STA.BRTW.ZS,OECD members,OED,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.84432095401166,7.94256505321631,7.98026387629773,8.00054021296063,8.02761431747576,8.04922397129391,8.04894306851702,8.01744150333822,8.00264847798968,7.9944604261675,7.97831497756778,7.97685670044456,7.96262760815982,7.96840029364529,7.95899453741367,7.96086718295914,..,..,..,..,..,..,..
